
 *******************************************************************************

EXEMPLO 3D DINAMICO SOLO (1600 BE e 5 EE)                                  


DADOS

  NÚMERO DE ELEMENTOS DA MALHA= 1605
  NÚMERO DE ELEMENTOS DE CONTORNO= 1600
  NÚMERO DE PONTOS EXTREMOS DOS ELEMENTOS= 1685
  NÚMERO DE PONTOS DE GAUSS=   8
  MÓDULO DE CISALHAMENTO=  0.1000000D+01
     7        8        9      395      356   -0.9750D+01 -0.6750D+01  0.0000D+00
     8        9       10      434      395   -0.9750D+01 -0.6250D+01  0.0000D+00
     9       10       11      473      434   -0.9750D+01 -0.5750D+01  0.0000D+00
    10       11       12      512      473   -0.9750D+01 -0.5250D+01  0.0000D+00
    11       12       13      551      512   -0.9750D+01 -0.4750D+01  0.0000D+00
    12       13       14      590      551   -0.9750D+01 -0.4250D+01  0.0000D+00
    13       14       15      629      590   -0.9750D+01 -0.3750D+01  0.0000D+00
    14       15       16      668      629   -0.9750D+01 -0.3250D+01  0.0000D+00
    15       16       17      707      668   -0.9750D+01 -0.2750D+01  0.0000D+00
    16       17       18      746      707   -0.9750D+01 -0.2250D+01  0.0000D+00
    17       18       19      785      746   -0.9750D+01 -0.1750D+01  0.0000D+00
    18       19       20      824      785   -0.9750D+01 -0.1250D+01  0.0000D+00
    19       20       21      863      824   -0.9750D+01 -0.7500D+00  0.0000D+00
    20       21       22      902      863   -0.9750D+01 -0.2500D+00  0.0000D+00
    21       22       23      941      902   -0.9750D+01  0.2500D+00  0.0000D+00
    22       23       24      980      941   -0.9750D+01  0.7500D+00  0.0000D+00
    23       24       25     1019      980   -0.9750D+01  0.1250D+01  0.0000D+00
    24       25       26     1058     1019   -0.9750D+01  0.1750D+01  0.0000D+00
    25       26       27     1097     1058   -0.9750D+01  0.2250D+01  0.0000D+00
    26       27       28     1136     1097   -0.9750D+01  0.2750D+01  0.0000D+00
    27       28       29     1175     1136   -0.9750D+01  0.3250D+01  0.0000D+00
    28       29       30     1214     1175   -0.9750D+01  0.3750D+01  0.0000D+00
    29       30       31     1253     1214   -0.9750D+01  0.4250D+01  0.0000D+00
    30       31       32     1292     1253   -0.9750D+01  0.4750D+01  0.0000D+00
    31       32       33     1331     1292   -0.9750D+01  0.5250D+01  0.0000D+00
    32       33       34     1370     1331   -0.9750D+01  0.5750D+01  0.0000D+00
    33       34       35     1409     1370   -0.9750D+01  0.6250D+01  0.0000D+00
    34       35       36     1448     1409   -0.9750D+01  0.6750D+01  0.0000D+00
    35       36       37     1487     1448   -0.9750D+01  0.7250D+01  0.0000D+00
    36       37       38     1526     1487   -0.9750D+01  0.7750D+01  0.0000D+00
    37       38       39     1565     1526   -0.9750D+01  0.8250D+01  0.0000D+00
    38       39       40     1604     1565   -0.9750D+01  0.8750D+01  0.0000D+00
    39       40       41     1643     1604   -0.9750D+01  0.9250D+01  0.0000D+00
    40       41        2       43     1643   -0.9750D+01  0.9750D+01  0.0000D+00
    41      160      161      162      159   -0.9250D+01 -0.9750D+01  0.0000D+00
    42      161      200      201      162   -0.9250D+01 -0.9250D+01  0.0000D+00
    43      200      239      240      201   -0.9250D+01 -0.8750D+01  0.0000D+00
    44      239      278      279      240   -0.9250D+01 -0.8250D+01  0.0000D+00
    45      278      317      318      279   -0.9250D+01 -0.7750D+01  0.0000D+00
    46      317      356      357      318   -0.9250D+01 -0.7250D+01  0.0000D+00
    47      356      395      396      357   -0.9250D+01 -0.6750D+01  0.0000D+00
    48      395      434      435      396   -0.9250D+01 -0.6250D+01  0.0000D+00
    49      434      473      474      435   -0.9250D+01 -0.5750D+01  0.0000D+00
    50      473      512      513      474   -0.9250D+01 -0.5250D+01  0.0000D+00
    51      512      551      552      513   -0.9250D+01 -0.4750D+01  0.0000D+00
    52      551      590      591      552   -0.9250D+01 -0.4250D+01  0.0000D+00
    53      590      629      630      591   -0.9250D+01 -0.3750D+01  0.0000D+00
    54      629      668      669      630   -0.9250D+01 -0.3250D+01  0.0000D+00
    55      668      707      708      669   -0.9250D+01 -0.2750D+01  0.0000D+00
    56      707      746      747      708   -0.9250D+01 -0.2250D+01  0.0000D+00
    57      746      785      786      747   -0.9250D+01 -0.1750D+01  0.0000D+00
    58      785      824      825      786   -0.9250D+01 -0.1250D+01  0.0000D+00
    59      824      863      864      825   -0.9250D+01 -0.7500D+00  0.0000D+00
    60      863      902      903      864   -0.9250D+01 -0.2500D+00  0.0000D+00
    61      902      941      942      903   -0.9250D+01  0.2500D+00  0.0000D+00
    62      941      980      981      942   -0.9250D+01  0.7500D+00  0.0000D+00
    63      980     1019     1020      981   -0.9250D+01  0.1250D+01  0.0000D+00
    64     1019     1058     1059     1020   -0.9250D+01  0.1750D+01  0.0000D+00
    65     1058     1097     1098     1059   -0.9250D+01  0.2250D+01  0.0000D+00
    66     1097     1136     1137     1098   -0.9250D+01  0.2750D+01  0.0000D+00
    67     1136     1175     1176     1137   -0.9250D+01  0.3250D+01  0.0000D+00
    68     1175     1214     1215     1176   -0.9250D+01  0.3750D+01  0.0000D+00
    69     1214     1253     1254     1215   -0.9250D+01  0.4250D+01  0.0000D+00
    70     1253     1292     1293     1254   -0.9250D+01  0.4750D+01  0.0000D+00
    71     1292     1331     1332     1293   -0.9250D+01  0.5250D+01  0.0000D+00
    72     1331     1370     1371     1332   -0.9250D+01  0.5750D+01  0.0000D+00
    73     1370     1409     1410     1371   -0.9250D+01  0.6250D+01  0.0000D+00
    74     1409     1448     1449     1410   -0.9250D+01  0.6750D+01  0.0000D+00
    75     1448     1487     1488     1449   -0.9250D+01  0.7250D+01  0.0000D+00
    76     1487     1526     1527     1488   -0.9250D+01  0.7750D+01  0.0000D+00
    77     1526     1565     1566     1527   -0.9250D+01  0.8250D+01  0.0000D+00
    78     1565     1604     1605     1566   -0.9250D+01  0.8750D+01  0.0000D+00
    79     1604     1643     1644     1605   -0.9250D+01  0.9250D+01  0.0000D+00
    80     1643       43       44     1644   -0.9250D+01  0.9750D+01  0.0000D+00
    81      159      162      163      158   -0.8750D+01 -0.9750D+01  0.0000D+00
    82      162      201      202      163   -0.8750D+01 -0.9250D+01  0.0000D+00
    83      201      240      241      202   -0.8750D+01 -0.8750D+01  0.0000D+00
    84      240      279      280      241   -0.8750D+01 -0.8250D+01  0.0000D+00
    85      279      318      319      280   -0.8750D+01 -0.7750D+01  0.0000D+00
    86      318      357      358      319   -0.8750D+01 -0.7250D+01  0.0000D+00
    87      357      396      397      358   -0.8750D+01 -0.6750D+01  0.0000D+00
    88      396      435      436      397   -0.8750D+01 -0.6250D+01  0.0000D+00
    89      435      474      475      436   -0.8750D+01 -0.5750D+01  0.0000D+00
    90      474      513      514      475   -0.8750D+01 -0.5250D+01  0.0000D+00
    91      513      552      553      514   -0.8750D+01 -0.4750D+01  0.0000D+00
    92      552      591      592      553   -0.8750D+01 -0.4250D+01  0.0000D+00
    93      591      630      631      592   -0.8750D+01 -0.3750D+01  0.0000D+00
    94      630      669      670      631   -0.8750D+01 -0.3250D+01  0.0000D+00
    95      669      708      709      670   -0.8750D+01 -0.2750D+01  0.0000D+00
    96      708      747      748      709   -0.8750D+01 -0.2250D+01  0.0000D+00
    97      747      786      787      748   -0.8750D+01 -0.1750D+01  0.0000D+00
    98      786      825      826      787   -0.8750D+01 -0.1250D+01  0.0000D+00
    99      825      864      865      826   -0.8750D+01 -0.7500D+00  0.0000D+00
   100      864      903      904      865   -0.8750D+01 -0.2500D+00  0.0000D+00
   101      903      942      943      904   -0.8750D+01  0.2500D+00  0.0000D+00
   102      942      981      982      943   -0.8750D+01  0.7500D+00  0.0000D+00
   103      981     1020     1021      982   -0.8750D+01  0.1250D+01  0.0000D+00
   104     1020     1059     1060     1021   -0.8750D+01  0.1750D+01  0.0000D+00
   105     1059     1098     1099     1060   -0.8750D+01  0.2250D+01  0.0000D+00
   106     1098     1137     1138     1099   -0.8750D+01  0.2750D+01  0.0000D+00
   107     1137     1176     1177     1138   -0.8750D+01  0.3250D+01  0.0000D+00
   108     1176     1215     1216     1177   -0.8750D+01  0.3750D+01  0.0000D+00
   109     1215     1254     1255     1216   -0.8750D+01  0.4250D+01  0.0000D+00
   110     1254     1293     1294     1255   -0.8750D+01  0.4750D+01  0.0000D+00
   111     1293     1332     1333     1294   -0.8750D+01  0.5250D+01  0.0000D+00
   112     1332     1371     1372     1333   -0.8750D+01  0.5750D+01  0.0000D+00
   113     1371     1410     1411     1372   -0.8750D+01  0.6250D+01  0.0000D+00
   114     1410     1449     1450     1411   -0.8750D+01  0.6750D+01  0.0000D+00
   115     1449     1488     1489     1450   -0.8750D+01  0.7250D+01  0.0000D+00
   116     1488     1527     1528     1489   -0.8750D+01  0.7750D+01  0.0000D+00
   117     1527     1566     1567     1528   -0.8750D+01  0.8250D+01  0.0000D+00
   118     1566     1605     1606     1567   -0.8750D+01  0.8750D+01  0.0000D+00
   119     1605     1644     1645     1606   -0.8750D+01  0.9250D+01  0.0000D+00
   120     1644       44       45     1645   -0.8750D+01  0.9750D+01  0.0000D+00
   121      158      163      164      157   -0.8250D+01 -0.9750D+01  0.0000D+00
   122      163      202      203      164   -0.8250D+01 -0.9250D+01  0.0000D+00
   123      202      241      242      203   -0.8250D+01 -0.8750D+01  0.0000D+00
   124      241      280      281      242   -0.8250D+01 -0.8250D+01  0.0000D+00
   125      280      319      320      281   -0.8250D+01 -0.7750D+01  0.0000D+00
   126      319      358      359      320   -0.8250D+01 -0.7250D+01  0.0000D+00
   127      358      397      398      359   -0.8250D+01 -0.6750D+01  0.0000D+00
   128      397      436      437      398   -0.8250D+01 -0.6250D+01  0.0000D+00
   129      436      475      476      437   -0.8250D+01 -0.5750D+01  0.0000D+00
   130      475      514      515      476   -0.8250D+01 -0.5250D+01  0.0000D+00
   131      514      553      554      515   -0.8250D+01 -0.4750D+01  0.0000D+00
   132      553      592      593      554   -0.8250D+01 -0.4250D+01  0.0000D+00
   133      592      631      632      593   -0.8250D+01 -0.3750D+01  0.0000D+00
   134      631      670      671      632   -0.8250D+01 -0.3250D+01  0.0000D+00
   135      670      709      710      671   -0.8250D+01 -0.2750D+01  0.0000D+00
   136      709      748      749      710   -0.8250D+01 -0.2250D+01  0.0000D+00
   137      748      787      788      749   -0.8250D+01 -0.1750D+01  0.0000D+00
   138      787      826      827      788   -0.8250D+01 -0.1250D+01  0.0000D+00
   139      826      865      866      827   -0.8250D+01 -0.7500D+00  0.0000D+00
   140      865      904      905      866   -0.8250D+01 -0.2500D+00  0.0000D+00
   141      904      943      944      905   -0.8250D+01  0.2500D+00  0.0000D+00
   142      943      982      983      944   -0.8250D+01  0.7500D+00  0.0000D+00
   143      982     1021     1022      983   -0.8250D+01  0.1250D+01  0.0000D+00
   144     1021     1060     1061     1022   -0.8250D+01  0.1750D+01  0.0000D+00
   145     1060     1099     1100     1061   -0.8250D+01  0.2250D+01  0.0000D+00
   146     1099     1138     1139     1100   -0.8250D+01  0.2750D+01  0.0000D+00
   147     1138     1177     1178     1139   -0.8250D+01  0.3250D+01  0.0000D+00
   148     1177     1216     1217     1178   -0.8250D+01  0.3750D+01  0.0000D+00
   149     1216     1255     1256     1217   -0.8250D+01  0.4250D+01  0.0000D+00
   150     1255     1294     1295     1256   -0.8250D+01  0.4750D+01  0.0000D+00
   151     1294     1333     1334     1295   -0.8250D+01  0.5250D+01  0.0000D+00
   152     1333     1372     1373     1334   -0.8250D+01  0.5750D+01  0.0000D+00
   153     1372     1411     1412     1373   -0.8250D+01  0.6250D+01  0.0000D+00
   154     1411     1450     1451     1412   -0.8250D+01  0.6750D+01  0.0000D+00
   155     1450     1489     1490     1451   -0.8250D+01  0.7250D+01  0.0000D+00
   156     1489     1528     1529     1490   -0.8250D+01  0.7750D+01  0.0000D+00
   157     1528     1567     1568     1529   -0.8250D+01  0.8250D+01  0.0000D+00
   158     1567     1606     1607     1568   -0.8250D+01  0.8750D+01  0.0000D+00
   159     1606     1645     1646     1607   -0.8250D+01  0.9250D+01  0.0000D+00
   160     1645       45       46     1646   -0.8250D+01  0.9750D+01  0.0000D+00
   161      157      164      165      156   -0.7750D+01 -0.9750D+01  0.0000D+00
   162      164      203      204      165   -0.7750D+01 -0.9250D+01  0.0000D+00
   163      203      242      243      204   -0.7750D+01 -0.8750D+01  0.0000D+00
   164      242      281      282      243   -0.7750D+01 -0.8250D+01  0.0000D+00
   165      281      320      321      282   -0.7750D+01 -0.7750D+01  0.0000D+00
   166      320      359      360      321   -0.7750D+01 -0.7250D+01  0.0000D+00
   167      359      398      399      360   -0.7750D+01 -0.6750D+01  0.0000D+00
   168      398      437      438      399   -0.7750D+01 -0.6250D+01  0.0000D+00
   169      437      476      477      438   -0.7750D+01 -0.5750D+01  0.0000D+00
   170      476      515      516      477   -0.7750D+01 -0.5250D+01  0.0000D+00
   171      515      554      555      516   -0.7750D+01 -0.4750D+01  0.0000D+00
   172      554      593      594      555   -0.7750D+01 -0.4250D+01  0.0000D+00
   173      593      632      633      594   -0.7750D+01 -0.3750D+01  0.0000D+00
   174      632      671      672      633   -0.7750D+01 -0.3250D+01  0.0000D+00
   175      671      710      711      672   -0.7750D+01 -0.2750D+01  0.0000D+00
   176      710      749      750      711   -0.7750D+01 -0.2250D+01  0.0000D+00
   177      749      788      789      750   -0.7750D+01 -0.1750D+01  0.0000D+00
   178      788      827      828      789   -0.7750D+01 -0.1250D+01  0.0000D+00
   179      827      866      867      828   -0.7750D+01 -0.7500D+00  0.0000D+00
   180      866      905      906      867   -0.7750D+01 -0.2500D+00  0.0000D+00
   181      905      944      945      906   -0.7750D+01  0.2500D+00  0.0000D+00
   182      944      983      984      945   -0.7750D+01  0.7500D+00  0.0000D+00
   183      983     1022     1023      984   -0.7750D+01  0.1250D+01  0.0000D+00
   184     1022     1061     1062     1023   -0.7750D+01  0.1750D+01  0.0000D+00
   185     1061     1100     1101     1062   -0.7750D+01  0.2250D+01  0.0000D+00
   186     1100     1139     1140     1101   -0.7750D+01  0.2750D+01  0.0000D+00
   187     1139     1178     1179     1140   -0.7750D+01  0.3250D+01  0.0000D+00
   188     1178     1217     1218     1179   -0.7750D+01  0.3750D+01  0.0000D+00
   189     1217     1256     1257     1218   -0.7750D+01  0.4250D+01  0.0000D+00
   190     1256     1295     1296     1257   -0.7750D+01  0.4750D+01  0.0000D+00
   191     1295     1334     1335     1296   -0.7750D+01  0.5250D+01  0.0000D+00
   192     1334     1373     1374     1335   -0.7750D+01  0.5750D+01  0.0000D+00
   193     1373     1412     1413     1374   -0.7750D+01  0.6250D+01  0.0000D+00
   194     1412     1451     1452     1413   -0.7750D+01  0.6750D+01  0.0000D+00
   195     1451     1490     1491     1452   -0.7750D+01  0.7250D+01  0.0000D+00
   196     1490     1529     1530     1491   -0.7750D+01  0.7750D+01  0.0000D+00
   197     1529     1568     1569     1530   -0.7750D+01  0.8250D+01  0.0000D+00
   198     1568     1607     1608     1569   -0.7750D+01  0.8750D+01  0.0000D+00
   199     1607     1646     1647     1608   -0.7750D+01  0.9250D+01  0.0000D+00
   200     1646       46       47     1647   -0.7750D+01  0.9750D+01  0.0000D+00
   201      156      165      166      155   -0.7250D+01 -0.9750D+01  0.0000D+00
   202      165      204      205      166   -0.7250D+01 -0.9250D+01  0.0000D+00
   203      204      243      244      205   -0.7250D+01 -0.8750D+01  0.0000D+00
   204      243      282      283      244   -0.7250D+01 -0.8250D+01  0.0000D+00
   205      282      321      322      283   -0.7250D+01 -0.7750D+01  0.0000D+00
   206      321      360      361      322   -0.7250D+01 -0.7250D+01  0.0000D+00
   207      360      399      400      361   -0.7250D+01 -0.6750D+01  0.0000D+00
   208      399      438      439      400   -0.7250D+01 -0.6250D+01  0.0000D+00
   209      438      477      478      439   -0.7250D+01 -0.5750D+01  0.0000D+00
   210      477      516      517      478   -0.7250D+01 -0.5250D+01  0.0000D+00
   211      516      555      556      517   -0.7250D+01 -0.4750D+01  0.0000D+00
   212      555      594      595      556   -0.7250D+01 -0.4250D+01  0.0000D+00
   213      594      633      634      595   -0.7250D+01 -0.3750D+01  0.0000D+00
   214      633      672      673      634   -0.7250D+01 -0.3250D+01  0.0000D+00
   215      672      711      712      673   -0.7250D+01 -0.2750D+01  0.0000D+00
   216      711      750      751      712   -0.7250D+01 -0.2250D+01  0.0000D+00
   217      750      789      790      751   -0.7250D+01 -0.1750D+01  0.0000D+00
   218      789      828      829      790   -0.7250D+01 -0.1250D+01  0.0000D+00
   219      828      867      868      829   -0.7250D+01 -0.7500D+00  0.0000D+00
   220      867      906      907      868   -0.7250D+01 -0.2500D+00  0.0000D+00
   221      906      945      946      907   -0.7250D+01  0.2500D+00  0.0000D+00
   222      945      984      985      946   -0.7250D+01  0.7500D+00  0.0000D+00
   223      984     1023     1024      985   -0.7250D+01  0.1250D+01  0.0000D+00
   224     1023     1062     1063     1024   -0.7250D+01  0.1750D+01  0.0000D+00
   225     1062     1101     1102     1063   -0.7250D+01  0.2250D+01  0.0000D+00
   226     1101     1140     1141     1102   -0.7250D+01  0.2750D+01  0.0000D+00
   227     1140     1179     1180     1141   -0.7250D+01  0.3250D+01  0.0000D+00
   228     1179     1218     1219     1180   -0.7250D+01  0.3750D+01  0.0000D+00
   229     1218     1257     1258     1219   -0.7250D+01  0.4250D+01  0.0000D+00
   230     1257     1296     1297     1258   -0.7250D+01  0.4750D+01  0.0000D+00
   231     1296     1335     1336     1297   -0.7250D+01  0.5250D+01  0.0000D+00
   232     1335     1374     1375     1336   -0.7250D+01  0.5750D+01  0.0000D+00
   233     1374     1413     1414     1375   -0.7250D+01  0.6250D+01  0.0000D+00
   234     1413     1452     1453     1414   -0.7250D+01  0.6750D+01  0.0000D+00
   235     1452     1491     1492     1453   -0.7250D+01  0.7250D+01  0.0000D+00
   236     1491     1530     1531     1492   -0.7250D+01  0.7750D+01  0.0000D+00
   237     1530     1569     1570     1531   -0.7250D+01  0.8250D+01  0.0000D+00
   238     1569     1608     1609     1570   -0.7250D+01  0.8750D+01  0.0000D+00
   239     1608     1647     1648     1609   -0.7250D+01  0.9250D+01  0.0000D+00
   240     1647       47       48     1648   -0.7250D+01  0.9750D+01  0.0000D+00
   241      155      166      167      154   -0.6750D+01 -0.9750D+01  0.0000D+00
   242      166      205      206      167   -0.6750D+01 -0.9250D+01  0.0000D+00
   243      205      244      245      206   -0.6750D+01 -0.8750D+01  0.0000D+00
   244      244      283      284      245   -0.6750D+01 -0.8250D+01  0.0000D+00
   245      283      322      323      284   -0.6750D+01 -0.7750D+01  0.0000D+00
   246      322      361      362      323   -0.6750D+01 -0.7250D+01  0.0000D+00
   247      361      400      401      362   -0.6750D+01 -0.6750D+01  0.0000D+00
   248      400      439      440      401   -0.6750D+01 -0.6250D+01  0.0000D+00
   249      439      478      479      440   -0.6750D+01 -0.5750D+01  0.0000D+00
   250      478      517      518      479   -0.6750D+01 -0.5250D+01  0.0000D+00
   251      517      556      557      518   -0.6750D+01 -0.4750D+01  0.0000D+00
   252      556      595      596      557   -0.6750D+01 -0.4250D+01  0.0000D+00
   253      595      634      635      596   -0.6750D+01 -0.3750D+01  0.0000D+00
   254      634      673      674      635   -0.6750D+01 -0.3250D+01  0.0000D+00
   255      673      712      713      674   -0.6750D+01 -0.2750D+01  0.0000D+00
   256      712      751      752      713   -0.6750D+01 -0.2250D+01  0.0000D+00
   257      751      790      791      752   -0.6750D+01 -0.1750D+01  0.0000D+00
   258      790      829      830      791   -0.6750D+01 -0.1250D+01  0.0000D+00
   259      829      868      869      830   -0.6750D+01 -0.7500D+00  0.0000D+00
   260      868      907      908      869   -0.6750D+01 -0.2500D+00  0.0000D+00
   261      907      946      947      908   -0.6750D+01  0.2500D+00  0.0000D+00
   262      946      985      986      947   -0.6750D+01  0.7500D+00  0.0000D+00
   263      985     1024     1025      986   -0.6750D+01  0.1250D+01  0.0000D+00
   264     1024     1063     1064     1025   -0.6750D+01  0.1750D+01  0.0000D+00
   265     1063     1102     1103     1064   -0.6750D+01  0.2250D+01  0.0000D+00
   266     1102     1141     1142     1103   -0.6750D+01  0.2750D+01  0.0000D+00
   267     1141     1180     1181     1142   -0.6750D+01  0.3250D+01  0.0000D+00
   268     1180     1219     1220     1181   -0.6750D+01  0.3750D+01  0.0000D+00
   269     1219     1258     1259     1220   -0.6750D+01  0.4250D+01  0.0000D+00
   270     1258     1297     1298     1259   -0.6750D+01  0.4750D+01  0.0000D+00
   271     1297     1336     1337     1298   -0.6750D+01  0.5250D+01  0.0000D+00
   272     1336     1375     1376     1337   -0.6750D+01  0.5750D+01  0.0000D+00
   273     1375     1414     1415     1376   -0.6750D+01  0.6250D+01  0.0000D+00
   274     1414     1453     1454     1415   -0.6750D+01  0.6750D+01  0.0000D+00
   275     1453     1492     1493     1454   -0.6750D+01  0.7250D+01  0.0000D+00
   276     1492     1531     1532     1493   -0.6750D+01  0.7750D+01  0.0000D+00
   277     1531     1570     1571     1532   -0.6750D+01  0.8250D+01  0.0000D+00
   278     1570     1609     1610     1571   -0.6750D+01  0.8750D+01  0.0000D+00
   279     1609     1648     1649     1610   -0.6750D+01  0.9250D+01  0.0000D+00
   280     1648       48       49     1649   -0.6750D+01  0.9750D+01  0.0000D+00
   281      154      167      168      153   -0.6250D+01 -0.9750D+01  0.0000D+00
   282      167      206      207      168   -0.6250D+01 -0.9250D+01  0.0000D+00
   283      206      245      246      207   -0.6250D+01 -0.8750D+01  0.0000D+00
   284      245      284      285      246   -0.6250D+01 -0.8250D+01  0.0000D+00
   285      284      323      324      285   -0.6250D+01 -0.7750D+01  0.0000D+00
   286      323      362      363      324   -0.6250D+01 -0.7250D+01  0.0000D+00
   287      362      401      402      363   -0.6250D+01 -0.6750D+01  0.0000D+00
   288      401      440      441      402   -0.6250D+01 -0.6250D+01  0.0000D+00
   289      440      479      480      441   -0.6250D+01 -0.5750D+01  0.0000D+00
   290      479      518      519      480   -0.6250D+01 -0.5250D+01  0.0000D+00
   291      518      557      558      519   -0.6250D+01 -0.4750D+01  0.0000D+00
   292      557      596      597      558   -0.6250D+01 -0.4250D+01  0.0000D+00
   293      596      635      636      597   -0.6250D+01 -0.3750D+01  0.0000D+00
   294      635      674      675      636   -0.6250D+01 -0.3250D+01  0.0000D+00
   295      674      713      714      675   -0.6250D+01 -0.2750D+01  0.0000D+00
   296      713      752      753      714   -0.6250D+01 -0.2250D+01  0.0000D+00
   297      752      791      792      753   -0.6250D+01 -0.1750D+01  0.0000D+00
   298      791      830      831      792   -0.6250D+01 -0.1250D+01  0.0000D+00
   299      830      869      870      831   -0.6250D+01 -0.7500D+00  0.0000D+00
   300      869      908      909      870   -0.6250D+01 -0.2500D+00  0.0000D+00
   301      908      947      948      909   -0.6250D+01  0.2500D+00  0.0000D+00
   302      947      986      987      948   -0.6250D+01  0.7500D+00  0.0000D+00
   303      986     1025     1026      987   -0.6250D+01  0.1250D+01  0.0000D+00
   304     1025     1064     1065     1026   -0.6250D+01  0.1750D+01  0.0000D+00
   305     1064     1103     1104     1065   -0.6250D+01  0.2250D+01  0.0000D+00
   306     1103     1142     1143     1104   -0.6250D+01  0.2750D+01  0.0000D+00
   307     1142     1181     1182     1143   -0.6250D+01  0.3250D+01  0.0000D+00
   308     1181     1220     1221     1182   -0.6250D+01  0.3750D+01  0.0000D+00
   309     1220     1259     1260     1221   -0.6250D+01  0.4250D+01  0.0000D+00
   310     1259     1298     1299     1260   -0.6250D+01  0.4750D+01  0.0000D+00
   311     1298     1337     1338     1299   -0.6250D+01  0.5250D+01  0.0000D+00
   312     1337     1376     1377     1338   -0.6250D+01  0.5750D+01  0.0000D+00
   313     1376     1415     1416     1377   -0.6250D+01  0.6250D+01  0.0000D+00
   314     1415     1454     1455     1416   -0.6250D+01  0.6750D+01  0.0000D+00
   315     1454     1493     1494     1455   -0.6250D+01  0.7250D+01  0.0000D+00
   316     1493     1532     1533     1494   -0.6250D+01  0.7750D+01  0.0000D+00
   317     1532     1571     1572     1533   -0.6250D+01  0.8250D+01  0.0000D+00
   318     1571     1610     1611     1572   -0.6250D+01  0.8750D+01  0.0000D+00
   319     1610     1649     1650     1611   -0.6250D+01  0.9250D+01  0.0000D+00
   320     1649       49       50     1650   -0.6250D+01  0.9750D+01  0.0000D+00
   321      153      168      169      152   -0.5750D+01 -0.9750D+01  0.0000D+00
   322      168      207      208      169   -0.5750D+01 -0.9250D+01  0.0000D+00
   323      207      246      247      208   -0.5750D+01 -0.8750D+01  0.0000D+00
   324      246      285      286      247   -0.5750D+01 -0.8250D+01  0.0000D+00
   325      285      324      325      286   -0.5750D+01 -0.7750D+01  0.0000D+00
   326      324      363      364      325   -0.5750D+01 -0.7250D+01  0.0000D+00
   327      363      402      403      364   -0.5750D+01 -0.6750D+01  0.0000D+00
   328      402      441      442      403   -0.5750D+01 -0.6250D+01  0.0000D+00
   329      441      480      481      442   -0.5750D+01 -0.5750D+01  0.0000D+00
   330      480      519      520      481   -0.5750D+01 -0.5250D+01  0.0000D+00
   331      519      558      559      520   -0.5750D+01 -0.4750D+01  0.0000D+00
   332      558      597      598      559   -0.5750D+01 -0.4250D+01  0.0000D+00
   333      597      636      637      598   -0.5750D+01 -0.3750D+01  0.0000D+00
   334      636      675      676      637   -0.5750D+01 -0.3250D+01  0.0000D+00
   335      675      714      715      676   -0.5750D+01 -0.2750D+01  0.0000D+00
   336      714      753      754      715   -0.5750D+01 -0.2250D+01  0.0000D+00
   337      753      792      793      754   -0.5750D+01 -0.1750D+01  0.0000D+00
   338      792      831      832      793   -0.5750D+01 -0.1250D+01  0.0000D+00
   339      831      870      871      832   -0.5750D+01 -0.7500D+00  0.0000D+00
   340      870      909      910      871   -0.5750D+01 -0.2500D+00  0.0000D+00
   341      909      948      949      910   -0.5750D+01  0.2500D+00  0.0000D+00
   342      948      987      988      949   -0.5750D+01  0.7500D+00  0.0000D+00
   343      987     1026     1027      988   -0.5750D+01  0.1250D+01  0.0000D+00
   344     1026     1065     1066     1027   -0.5750D+01  0.1750D+01  0.0000D+00
   345     1065     1104     1105     1066   -0.5750D+01  0.2250D+01  0.0000D+00
   346     1104     1143     1144     1105   -0.5750D+01  0.2750D+01  0.0000D+00
   347     1143     1182     1183     1144   -0.5750D+01  0.3250D+01  0.0000D+00
   348     1182     1221     1222     1183   -0.5750D+01  0.3750D+01  0.0000D+00
   349     1221     1260     1261     1222   -0.5750D+01  0.4250D+01  0.0000D+00
   350     1260     1299     1300     1261   -0.5750D+01  0.4750D+01  0.0000D+00
   351     1299     1338     1339     1300   -0.5750D+01  0.5250D+01  0.0000D+00
   352     1338     1377     1378     1339   -0.5750D+01  0.5750D+01  0.0000D+00
   353     1377     1416     1417     1378   -0.5750D+01  0.6250D+01  0.0000D+00
   354     1416     1455     1456     1417   -0.5750D+01  0.6750D+01  0.0000D+00
   355     1455     1494     1495     1456   -0.5750D+01  0.7250D+01  0.0000D+00
   356     1494     1533     1534     1495   -0.5750D+01  0.7750D+01  0.0000D+00
   357     1533     1572     1573     1534   -0.5750D+01  0.8250D+01  0.0000D+00
   358     1572     1611     1612     1573   -0.5750D+01  0.8750D+01  0.0000D+00
   359     1611     1650     1651     1612   -0.5750D+01  0.9250D+01  0.0000D+00
   360     1650       50       51     1651   -0.5750D+01  0.9750D+01  0.0000D+00
   361      152      169      170      151   -0.5250D+01 -0.9750D+01  0.0000D+00
   362      169      208      209      170   -0.5250D+01 -0.9250D+01  0.0000D+00
   363      208      247      248      209   -0.5250D+01 -0.8750D+01  0.0000D+00
   364      247      286      287      248   -0.5250D+01 -0.8250D+01  0.0000D+00
   365      286      325      326      287   -0.5250D+01 -0.7750D+01  0.0000D+00
   366      325      364      365      326   -0.5250D+01 -0.7250D+01  0.0000D+00
   367      364      403      404      365   -0.5250D+01 -0.6750D+01  0.0000D+00
   368      403      442      443      404   -0.5250D+01 -0.6250D+01  0.0000D+00
